,Unnamed: 0,user_name,user_description,user_location,user_verification,date,text,hashtags,source,retweets
135,135,M4rKkKuSs D3s1gns,"EDITS DE FOTOS Y COVERS GRATIS  y miniaturas y mas para tu canal 
Con condición que me hagas spam y 
cumplir unos requisitos 
discord:M4rKkKuSsD3s1gns#4493",,False,2022-06-23 17:12:01,@mruniquek don’t miss! @nft_goesbrrr @mrbensonbuilds @zhangshenghui7 @Hustle35 @AlexandruCior @Asoinyth @JulieBattista17 @ilhamhalim_ @JTulp16 @fossa_x @KirakuniNonki @VanCryptogh @Ricardo62771444 @VictorA15507703 @MartinUnkis @KansagraJeet @maliki_saad @Dusi75024529 @t_i_i_n_t_i_i_n,,Twitter Web App,0
136,136,Aunty Bibi,"At this point in my life, I'm a student|| An avid reader|| I write fiction|| Likes unbiased discussions|| Interested in Origami || Tatakae💪🏽","Lagos, Nigeria",False,2022-06-23 16:30:29,"* Axilla
* Cubital fossa
* Shoulder joint
* Classification of joints

These are the topics I'm reading this week. Coming back to check off a topic when I read it🙇🏽‍♀️🤲🏾

Stamped and signed",,Twitter for Android,0
137,137,Bhavin,"Consultant Vascular & Endovascular Surgeon, Diabetic foot specialist@ Yashoda hospitals, Secunderabad 
  𝕰𝖓𝖏𝖔y 𝕷𝖎𝖋𝖊 𝕿𝖎𝖑𝖑 𝕴𝖙 𝕰𝖓𝖉𝖘","Hyderabad, India",False,2022-06-23 16:13:59,@Prasenjit_vasc @DrBhavinRam1 @vascularlucknow Patient was traveling in auto with granite tiles...n got injured on both popliteal fossa with open wounds..,,Twitter for Android,0
138,138,Dr.Fenil,Doctor,,False,2022-06-23 16:07:49,"Traumatic Brain Injury: 

Raccoon Eye: # at base of anterior cranial fossa

Battle Sign : # at base of middle cranial fossa

CSF Rhinorrhea : # of cribriform plate 

CSF Otorrhea : # of Petrous temporal bone",,Twitter for Android,2
139,139,🇨🇦Thiaguin🇧🇷,sei lá,"Sao Paulo, Brazil",False,2022-06-23 15:42:18,@J_FVRO Funny,,Twitter for Android,0
140,140,FossaBoss,"Ultra fast scalper. Giga leveraged degen trader. 
Please, don't put your money at risk. 
Not investing advice.",Madagascar,False,2022-06-23 14:27:04,@Dogetoshi @SBF_FTX You need mega yatch size,,Twitter Web App,0
141,141,KC Martin-Stone 💉💉💉💉,"Archaeologist. Comedian. Host of the Dig Me Up Later podcast. Occasionally competent MF. GoFundMe in tip jar, for medical expenses. She/her","Larrakia Country (Darwin, NT) ",False,2022-06-23 11:23:12,"@BohumilRajchl @karenlubell @amy_is_tired @RuhoyMD Your scan looks like classic brain sag, not just crowded posterior fossa. Did you have gadolinium contrast? Did it show diffuse pachymeningeal enhancement?",,Twitter for iPhone,0
142,142,tavo.sol 🦭📍 NYC,"Music, Art, Crypto, NFTs, Linguistics",Pixlverse,False,2022-06-23 13:38:31,@JohnBeane20 @camolNFT @SappySealsNFT I did! lol He really is a purple hooded antlered seal wut u mean? Doxxed in 4k yo,,Twitter for iPhone,0
143,143,Double,19 years young. Father of 5 kids all from 5 different baby mamas. 🇳🇬 #joyconboyzforever #thankyoumiura,5 nighs at Freddy location,False,2022-06-18 23:18:58,Don’t you guys think tokyo ghoul anime look worse hahaha? In September 23rd 2008 I watched a woman get dragged into a van by 5 hooded men and did nothing https://t.co/ce6C9pdEQc,,Twitter for iPhone,2
144,144,Iameatingnow,,,False,2022-06-17 16:41:54,I hunger for hooded seal as I despair over the Prophet.,,"Cheap Bots, Done Quick!",0
145,145,"Lawd, HAMMERCY!",She/They,,False,2022-06-16 17:05:18,How would one milk a hooded seal? With more than 60% fat that has to be rich as fuck,,Twitter for Android,0
146,146,Marianablack18,,,False,2022-06-23 19:41:52,@falanouc @GeorgineKellerm @aminajxx @DieUrbane @SSWpresse Simple as is .... s⬆️,,Twitter for Android,0
147,147,Fossa (aka Astrid ili Nervensäge),"Thomas Koenig, Ph.D. (@EUI_EU) #FBPE Left-liberal cosmopolitan with a UK-German-Balkan sociology bias. Annoying stats guy. ""I don't block, I get blocked,""",Western Hemisphere,False,2022-06-23 19:07:37,@january_myth Chop some wood 4 bbq.,,Twitter Web App,0
148,148,Fossa (aka Astrid ili Nervensäge),"Thomas Koenig, Ph.D. (@EUI_EU) #FBPE Left-liberal cosmopolitan with a UK-German-Balkan sociology bias. Annoying stats guy. ""I don't block, I get blocked,""",Western Hemisphere,False,2022-06-23 19:00:51,"@UrbanExplorer00 Had to look up what ""on the dole"" means. I agree.

Here is some flat American humor about it

https://t.co/PCRGrxSaUj",,Twitter Web App,0
149,149,"Fianna, Radical Jacobin Mum 🇫🇷🥁","Socialist. Feminist. Millennial Elder. Bi. ENTP. Membership: @sinnfeinireland, @_verdi 
""Radical Jacobin"" via Rightwing Twitter

lvl. 36

Heritage: 🇮🇪 / 🇩🇪",She / Her,False,2022-06-23 16:57:31,@MHoppelpoppel @Artemis_3000 @katiaabcd1 @falanouc @kkangpa06919916 @LugerMaik @Autonomie_Mag #!MrsHoppel,,Twitter Web App,0
150,150,Fossa (aka Astrid ili Nervensäge),"Thomas Koenig, Ph.D. (@EUI_EU) #FBPE Left-liberal cosmopolitan with a UK-German-Balkan sociology bias. Annoying stats guy. ""I don't block, I get blocked,""",Western Hemisphere,False,2022-06-23 14:56:46,@YukiChaolan @GeorgineKellerm @gruenenrw @CDUNRW_de Twitter requires people using our service to be 13 years of age or older.,,Twitter Web App,0
151,151,Fossa (aka Astrid ili Nervensäge),"Thomas Koenig, Ph.D. (@EUI_EU) #FBPE Left-liberal cosmopolitan with a UK-German-Balkan sociology bias. Annoying stats guy. ""I don't block, I get blocked,""",Western Hemisphere,False,2022-06-23 14:51:01,"@YukiChaolan @GeorgineKellerm @gruenenrw @CDUNRW_de Wow, that's deep.",,Twitter Web App,0
152,152,Filip Brčić,"C++98 enthusiast (that's newer than these C++20, C++23 and similar thingies, isn't it?)","Belgrade, Serbia, Europe",False,2022-06-23 03:05:16,"@falanouc Don't tell that to the US ""liberals"" (白左). All the comments you've made in response to my comments are, basically, fascist, by their standards. I agree with you, for the most part, and I'm sure most sane people will.",,Twitter Web App,0
153,153,Fossa (aka Astrid ili Nervensäge),"Thomas Koenig, Ph.D. (@EUI_EU) #FBPE Left-liberal cosmopolitan with a UK-German-Balkan sociology bias. Annoying stats guy. ""I don't block, I get blocked,""",Western Hemisphere,False,2022-06-23 02:43:57,"@brcha Also, many people conflate gender with sexual orientations, which further compounds the confusion. A trans woman cannot be a lesbian. If a trans woman fancies women, he is a straight man.",,Twitter Web App,0
154,154,Fossa (aka Astrid ili Nervensäge),"Thomas Koenig, Ph.D. (@EUI_EU) #FBPE Left-liberal cosmopolitan with a UK-German-Balkan sociology bias. Annoying stats guy. ""I don't block, I get blocked,""",Western Hemisphere,False,2022-06-23 02:38:07,"@brcha … role expectations? Asexual is just wishful thinking, as people will sort you in one of the two sexes. You might wanna distinguish between transvestites and trans persons, but I doubt many people do.",,Twitter Web App,0
155,155,Fossa (aka Astrid ili Nervensäge),"Thomas Koenig, Ph.D. (@EUI_EU) #FBPE Left-liberal cosmopolitan with a UK-German-Balkan sociology bias. Annoying stats guy. ""I don't block, I get blocked,""",Western Hemisphere,False,2022-06-23 02:34:52,"@brcha There is a lot of confusion going on. For instance, intersex is often considered a gender, but it's not, it's a genetic condition, there are no societal role expections for it. Queer, or non-binary are sometimes considered genders, which is a stretch, as, again, what are the …",,Twitter Web App,0
156,156,Snow Leopard Network,Global organization of leading #snowleopard experts exchanging information to conserve wild snow leopards and support people sharing their habitat.,,False,2022-06-22 21:30:17,"Dr. Shu-Jin Luo's #research employs innovative tools to reconstruct the evolutionary patterns &amp; systematic relationships of domestic and free-ranging cats.

🧬Do join us next Tuesday to discuss the elusive Chinese Mountain Cat 🏔️🐱

↪️https://t.co/ZeedglPngw @PKU1898 #Genetics https://t.co/6DyEAkwEhP","[{'text': 'research', 'indices': [18, 27]}]",Twitter Web App,4
157,157,News from Science,"The latest stories in science, brought to you by the @ScienceMagazine news team.","Washington, D.C.",True,2022-06-21 04:30:19,"A genetic analysis of more than two dozen Chinese mountain cats last year concluded that the creature is not its own species, but rather a subspecies of feline that gave rise to several modern wildcats and the domestic cat. #ScienceMagArchives https://t.co/qMJedWqlYi",,Facelift-Cloud,10
158,158,Painting in Randomness,Traditional Chinese and Japanese painting with random proverb or haiku.  https://t.co/1SiELs0to3,middle of nowhere,False,2022-06-21 04:13:55,"Bones has always been smart,"" I muttered. ""His intelligence was just camouflaged under a mountain of p**sy.""Cat

   - Jeaniene Frost, Destined for an Early Grave

#quoteoftheday #random #cat

(1,1610x1308+9232+11675,11) https://t.co/F2YCzLfEDH",,Chinese Paint Bot,0
159,159,Hope Joy,"Be 'Salt' & 'light' Mt5 
H. rights’re inherent to us all, rgdless of nationality, sex, national or ethnic origin, colour, religion, lang, or any other status...",,False,2022-06-20 23:24:53,"Who else does my 💓want to build a home with other than Special1? 
I may die as lonely old lady with a cat eventually ...coz I don't see my 💓 can move on easily, it's fixed like a big mountain stone 
Nonetheless, Chinese fortune teller said my life wasn't going to be long anyway https://t.co/Mj4kl9Ey79",,Twitter for Android,0
160,160,Snow Leopard Network,Global organization of leading #snowleopard experts exchanging information to conserve wild snow leopards and support people sharing their habitat.,,False,2022-06-18 17:33:38,"🐱Tracing the Blue Eyes:
The Genetic Ancestry of the Chinese Mountain Cat

🧬ZOOM IN &amp; join our guest Dr. Shu Jin Luo @PKU1898 to learn about the complex #genetic history of this this elusive small cat

🗓️28 June @ 4PM(Beijing)

👉https://t.co/q0EWpjpuzJ #genetics #gene #Caturday https://t.co/L1aZR1n5Nw",,Twitter for Android,12
161,161,Birding Beijing 北京观鸟,Celebrating the birds and wildlife of Beijing and beyond by @terrytownshend.,Beijing,False,2022-06-18 10:12:44,Can't wait!  The Chinese Mountain Cat is a super-cool species. Luo Shujin has also been doing great work studying Leopard Cats in Beijing. A great scientist and an excellent communicator. https://t.co/qRmgN4dfEi,,Twitter Web App,3
162,162,JustineShanti,A conservationist with hope for snow leopards. Senior Scientist with @snowleopards; ED with @SnowLeopardNet; collaboratice externe avec @DEE_UNIL (she/her),,False,2022-06-17 12:12:34,"Very much looking forward to @SnowLeopardNet next webinar; with a focus on Chinese Mountain Cat!!
.
Please help us spread the word @BirdingBeijing @koustubh_sharma @ShanCenter @snowleopardkg @SnowLeopardCons 

More info:
https://t.co/mhUKhnvQVc https://t.co/Hgn5PV3L8P",,Twitter Web App,7
163,163,News from Science,"The latest stories in science, brought to you by the @ScienceMagazine news team.","Washington, D.C.",True,2022-06-16 16:32:43,"A genetic analysis of more than two dozen Chinese mountain cats last year concluded that the creature is not its own species, but rather a subspecies of feline that gave rise to several modern wildcats and the domestic cat. #ScienceMagArchives https://t.co/qMJedWqlYi",,Facelift-Cloud,10
164,164,✍️★ 𝘉 𝘌 𝘈 ★🥊,☁️ They/She • 24 • Freelance/boxer☁️ 🔴STREAMS: Fri-Sat-Sun🔴,Puerto Rico,False,2022-06-22 16:13:57,"This is my main fursona Mila. She is a black-footed cat, she is often quiet and quiet impulsive but has a reckless and kind personality to who’s she close with. She does boxing or art in her spare time. https://t.co/GkeHmgPbLw",,Twitter for iPhone,1
165,165,Pear,BG is the best✨✌️/🔞,,False,2022-06-22 01:44:29,"@070_gamer I intended to make him look like a lion but I changed my mind soon after. The cat that represents him is a black-footed cat and a black-footed cat is a dangerous species😅
Thank you for your comment ♥️",,Twitter for Android,0
166,166,Penncils Sketchbook,.:He/they:. .:Just a small art account for me to post me doodles lol:. 🏳️‍⚧️         Instagram: penncils_sketchbook,,False,2022-06-21 05:00:25,"Now this is ember glows character sheet, she is an African black footed cat who was formerly a loner with a mother that was a former wind clan warrior which lead her to knowing about the clans and joining. Also my
persona in the corner!

Disclaimer below https://t.co/EzHFQ4IAE2",,Twitter for iPhone,0
167,167,Malleus's Adorable Wife,"I'm a shy artist who loves cute things (25 she/her they/them)
Icon and banner by @/Purrinhime
Patreon: https://t.co/kAQLG8OyeB",,False,2022-06-21 03:11:04,my TMM sona is Mew Dark Cherry and her animal DNA is the black footed forest cat. Her weapon is two pistols called the cherry bombers.,,Twitter Web App,0
168,168,a.s.⁷ | 당신들의 영원한 바다 🌊,"personal & fan account || bts 아미, seo taiji 매니아, epik high 하이스쿨 || she/her ❤💜💙🌈 || ♪ here for your muzik || ♡ thank you for everything. @arcticscorpio_t",🇸🇬 ,False,2022-06-20 00:49:09,"actually the first thing that came to mind was yknow that world's deadliest cat - the smol one

black-footed cat",,Twitter for Android,0
169,169,Jessica,"dumbass lass. fair, but false","Kansas City, MO",False,2022-06-19 20:12:52,"My favorite cute ferocious animal...the Black-Footed Cat!! Because it lives in areas without much water, it gets all its required moisture from the bodies of its prey! https://t.co/jikT26HegN",,Twitter for Android,2
170,170,San,"Mostly here for fandom tbh. Screenname shrikeseams in most places. She/her, old enough to know better.","florida, usa",False,2022-06-19 17:06:46,"@spicysilmarils I feel like somebody once cast him as a black-footed cat, which I am incapable of unseeing.",,Echofon  Android,0
171,171,Animal Character Bot,"Bot for generating animal characters, creates one every half an hour!
Feel free to use any ideas from this bot, go wild!!!
Created by @mythpawlogy",,False,2022-06-19 07:23:31,"An opaque black-footed cat who is a psychiatrist, witty, and likes spring.",,"Cheap Bots, Done Quick!",0
172,172,Devon Voix,Twitch Affiliate. Voice Actor. Cosplayer. Co-host of @Itsthehorsepod. WebMD of Attorneys. I share a single brain cell with @GrimLuminary | He/They,"San Antonio, TX",False,2022-06-17 02:10:06,"@RottingVale Black Footed Cat.

Has the highest kill rate of all felines",,Twitter for Android,0
173,173,Amazing Facts,Daily tweets about amazing facts 🤯,Factverse,False,2022-06-16 14:30:02,"The black-footed cat is the smallest wild cat, at just 20 inches long.",,Buffer,1
174,174,Pere Pomana,"Crypto-Priest 
Where Religion meets the Metaverse","Brisbane, Queensland",False,2022-06-23 19:43:41,"After winter..must come spring. A favourite lyric of mine from artist lauryn hill

Even in a winterish bear market experience...@1MarkMoss show seems to bring the warm sun out.. and it feels like early spring here in the southern hemisphere
https://t.co/bBILvAVAo4",,Twitter for Android,0
175,175,ↂ xero ↂ,random patrol,in cloud,False,2022-06-23 19:32:44,"@KenJMunn Jarrett can conjure up moments of ecstasy, as the Koln Concert shows. For similar, check out some of the 'Sun Bear Concerts'.",,Twitter Web App,0
176,176,Meat38,"KARKAT: AND I’M GLAD YOU’RE...
KARKAT: THAT WE’RE...

Come on. You’re so close.

KARKAT: I’M GLAD YOU’RE MY FRIEND, DAVE.

Oh, for the love of god.",tweets hourly ,False,2022-06-23 19:30:19,"Dave stops with his arm outstretched. His gaze turns to meet Karkat’s, but Karkat can’t bear to hold the eye contact for long. Looking at Dave is like staring straight at the sun. He is awfully handsome, isn’t he?",,"Cheap Bots, Done Quick!",0
177,177,Dom,Bars 🎵,Amsterdam,False,2022-06-23 19:13:17,sun bear https://t.co/Yo6t81iACk,,Twitter for iPhone,0
178,178,Qy💕,Virgo Princess. 1908.,"Ohio, USA",False,2022-06-23 18:59:06,Having to apply sun screen more than once is a scam to me 😂,,Twitter for iPhone,0
179,179,PresPrimaryThurles,"A Presentation Primary School in Thurles excelling in Music, Sport, Drama and Smiles!","North Tipperary, Ireland",False,2022-06-23 18:56:04,Our Infant boys and girls enjoyed a Teddy Bear Picnic in Loughtagala Park this week. Nothing beats fun in the sun with your friends. https://t.co/gtv45LUJTP,,Instagram,0
